,molecule_chembl_id,canonical_smiles,pIC50,mol,is_lipinski,RotatableBonds,mw,logp,hbd,hba,TPSA,QED
3520,CHEMBL5918085,C[C@@H]1CC[C@@H](Sc2cc(C#N)ccn2)CN1C(=O)c1ccccc1C1CCCCO1,7.436518914605589,<rdkit.Chem.rdchem.Mol object at 0x1770f4dd0>,True,4,421.56600000000026,4.980280000000005,0,5,66.22,0.6964499742815062
3521,CHEMBL5972603,C[C@@H]1CC[C@@H](Sc2cc(C#N)ccn2)CN1C(=O)c1ccccc1N1CCCC1,6.987162775294828,<rdkit.Chem.rdchem.Mol object at 0x1770f4e40>,True,4,406.55500000000023,4.338880000000004,0,5,60.230000000000004,0.7558990571974488
3522,CHEMBL5874558,C[C@@H]1CC[C@@H](Sc2cc(C#N)ccn2)CN1C(=O)c1ccsc1-c1ncccn1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x1770f4eb0>,True,4,421.5510000000001,4.2571800000000035,0,7,82.77,0.6259955579694206
3523,CHEMBL5789021,C[C@@H]1CC[C@@H](Sc2cc(C#N)ccn2)CN1C(=O)c1ccccc1-c1ncccn1,7.723538195826756,<rdkit.Chem.rdchem.Mol object at 0x1770f4f20>,True,4,415.5220000000001,4.195680000000003,0,6,82.77,0.6351863946320014
3524,CHEMBL5798940,C[C@@H]1CC[C@@H](Sc2cc(C#N)ccn2)CN1C(=O)c1sccc1-c1ncccn1,8.275724130399212,<rdkit.Chem.rdchem.Mol object at 0x1770f4f90>,True,4,421.5510000000001,4.2571800000000035,0,7,82.77,0.6259955579694206
3526,CHEMBL5765183,C[C@@H]1CC[C@@H](Sc2cc(C#N)ccn2)CN1C(=O)c1ccsc1-n1nccn1,7.72584215073632,<rdkit.Chem.rdchem.Mol object at 0x1770f5000>,True,4,410.5280000000001,3.380880000000002,0,7,87.7,0.655174395964447
3544,CHEMBL5909295,CC(O)c1cccc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1,7.008773924307505,<rdkit.Chem.rdchem.Mol object at 0x1770f55b0>,True,5,406.48600000000005,3.3927000000000014,1,5,80.48,0.7024949969933499
3546,CHEMBL5912535,CC(O)c1cccc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-c3ncccn3)C2)c1,6.924453038607469,<rdkit.Chem.rdchem.Mol object at 0x1770f5690>,True,5,417.50900000000007,4.269000000000003,1,5,75.55000000000001,0.6710085316864114
3548,CHEMBL5943040,C[C@@H]1CC[C@@H](Oc2cccc(C(C)(O)C(F)(F)F)c2)CN1C(=O)c1ccccc1-n1nccn1,7.050609993355087,<rdkit.Chem.rdchem.Mol object at 0x1770f5770>,True,5,474.4830000000002,4.109200000000003,1,5,80.48,0.6021779809620811
3549,CHEMBL6025001,C[C@@H]1CC[C@@H](Oc2cccc(C(C)(C)O)c2)CN1C(=O)c1ccccc1-n1nccn1,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x1770f57e0>,True,5,420.5130000000001,3.5668000000000024,1,5,80.48,0.6825873442990374
3554,CHEMBL6005195,C[C@@H]1CC[C@@H](Oc2cccc(C(C)(O)C3CC3)c2)CN1C(=O)c1ccccc1-n1nccn1,7.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x1770f5a10>,True,6,446.55100000000016,3.9569000000000027,1,5,80.48,0.6200392585225235
3557,CHEMBL5789313,CCC(C)(O)c1cccc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1,7.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x1770f5b60>,True,6,434.5400000000001,3.9569000000000027,1,5,80.48,0.6352648992724371
3560,CHEMBL5825438,C[C@@H]1CC[C@@H](Oc2cccc3c2CCCC3O)CN1C(=O)c1ccccc1-n1nccn1,6.73754891026957,<rdkit.Chem.rdchem.Mol object at 0x1770f5c40>,True,4,432.52400000000006,3.709100000000003,1,5,80.48,0.6798559327223522
3561,CHEMBL5750771,C[C@@H]1CC[C@@H](Oc2ccc3c(c2)C(O)CC3)CN1C(=O)c1ccccc1-n1nccn1,7.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x1770f5cb0>,True,4,418.49700000000007,3.3190000000000017,1,5,80.48,0.703088946980793
3562,CHEMBL6060002,C[C@@H]1CC[C@@H](Oc2cccc3c2CC[C@H]3O)CN1C(=O)c1ccccc1-n1nccn1,6.623423042943488,<rdkit.Chem.rdchem.Mol object at 0x1770f5d20>,True,4,418.49700000000007,3.3190000000000017,1,5,80.48,0.703088946980793
3563,CHEMBL5992588,C[C@@H]1CC[C@@H](Oc2cccc3c2CC[C@@H]3O)CN1C(=O)c1ccccc1-n1nccn1,7.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x1770f5d90>,True,4,418.49700000000007,3.3190000000000017,1,5,80.48,0.703088946980793
3564,CHEMBL5832492,C[C@@H]1CC[C@@H](Oc2ccc3c(c2)[C@H](O)CC3)CN1C(=O)c1ccccc1-n1nccn1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x1770f5e00>,True,4,418.49700000000007,3.3190000000000017,1,5,80.48,0.703088946980793
3566,CHEMBL5981533,C[C@@H]1CC[C@@H](Oc2cccc3c2CCC[C@@]3(C)O)CN1C(=O)c1ccccc1-n1nccn1,6.910094888560602,<rdkit.Chem.rdchem.Mol object at 0x1770f5e70>,True,4,446.5510000000001,3.883200000000003,1,5,80.48,0.6578417018281951
3567,CHEMBL5979261,C[C@@H]1CC[C@@H](Oc2cccc3c2CCC[C@]3(C)O)CN1C(=O)c1ccccc1-n1nccn1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x1770f5ee0>,True,4,446.5510000000001,3.883200000000003,1,5,80.48,0.6578417018281951
3569,CHEMBL5828238,C[C@@H]1CC[C@@H](Oc2cccc3c2CC[C@]3(C)O)CN1C(=O)c1ccccc1-n1nccn1,7.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x1770f5f50>,True,4,432.52400000000006,3.4931000000000028,1,5,80.48,0.6826430578976752
3570,CHEMBL5862367,C[C@@H]1CC[C@@H](Oc2ccc3c(c2)C(C)(O)CC3)CN1C(=O)c1ccccc1-n1nccn1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x1770f5fc0>,True,4,432.52400000000006,3.4931000000000028,1,5,80.48,0.6826430578976752
3571,CHEMBL5884442,C[C@@H]1CC[C@@H](Oc2ccc3c(c2)[C@](C)(O)CC3)CN1C(=O)c1ccccc1-n1nccn1,6.950781977329818,<rdkit.Chem.rdchem.Mol object at 0x1770f6030>,True,4,432.52400000000006,3.4931000000000028,1,5,80.48,0.6826430578976752
3572,CHEMBL6062410,C[C@@H]1CC[C@@H](Oc2ccc3c(c2)[C@@](C)(O)CC3)CN1C(=O)c1ccccc1-n1nccn1,6.785156151952302,<rdkit.Chem.rdchem.Mol object at 0x1770f60a0>,True,4,432.52400000000006,3.4931000000000028,1,5,80.48,0.6826430578976752
3573,CHEMBL5902842,C[C@@H]1CC[C@@H](Oc2cccc(C(C)(O)C(F)F)c2)CN1C(=O)c1ccccc1-n1nccn1,7.7447274948966935,<rdkit.Chem.rdchem.Mol object at 0x1770f6110>,True,6,456.49300000000017,3.812000000000002,1,5,80.48,0.6102143195606249
3574,CHEMBL5910952,C[C@@H]1CC[C@@H](Oc2cccc(C(C)(C)O)c2)CN1C(=O)c1ccsc1-n1nccn1,7.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x1770f6180>,True,5,426.5420000000001,3.628300000000003,1,6,80.48,0.6738924650313984
4570,CHEMBL6034815,CCOc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1,7.688246138944246,<rdkit.Chem.rdchem.Mol object at 0x17760ba00>,True,6,407.47400000000005,3.1331000000000016,0,6,82.37,0.6243771910642818
4574,CHEMBL5890473,CC(C)Oc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1,7.82102305270683,<rdkit.Chem.rdchem.Mol object at 0x17760bb50>,True,6,421.5010000000001,3.521600000000002,0,6,82.37,0.6056688838093307
4578,CHEMBL5926376,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3cccc(F)c3-n3nccn3)C2)c1,7.8326826652518236,<rdkit.Chem.rdchem.Mol object at 0x17760bd10>,True,5,411.43700000000007,2.882100000000001,0,6,82.37,0.6421554410600905
4579,CHEMBL5888391,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3C3CC3)C2)c1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x17760bd80>,True,5,366.4610000000001,4.039700000000003,0,4,51.660000000000004,0.8013385564212883
4580,CHEMBL5914987,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3C(F)(F)F)C2)c1,7.250263684430939,<rdkit.Chem.rdchem.Mol object at 0x17760bdf0>,True,4,394.39300000000003,4.181100000000003,0,4,51.660000000000004,0.780744622133039
4581,CHEMBL5998607,CCOc1ccccc1C(=O)N1C[C@H](Oc2cc(OC)ccn2)CC[C@H]1C,7.458420756053419,<rdkit.Chem.rdchem.Mol object at 0x17760be60>,True,6,370.4490000000001,3.5610000000000026,0,5,60.89,0.7780324089981905
4583,CHEMBL6014935,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3c(F)cccc3-n3nccn3)C2)c1,7.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x17760bf40>,True,5,411.43700000000007,2.882100000000001,0,6,82.37,0.6421554410600905
4585,CHEMBL5905923,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccc(F)cc3-n3nccn3)C2)c1,7.655607726314889,<rdkit.Chem.rdchem.Mol object at 0x1776400b0>,True,5,411.43700000000007,2.882100000000001,0,6,82.37,0.6421554410600905
4587,CHEMBL5871269,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccc(OC)nc3C3CC3)C2)c1,7.416801226031377,<rdkit.Chem.rdchem.Mol object at 0x177640190>,True,6,397.4750000000002,3.4433000000000025,0,6,73.78,0.7433953522234296
4597,CHEMBL6025221,C[C@@H]1CC[C@@H](Oc2cc(OCC(F)F)ccn2)CN1C(=O)c1ccccc1C1(C#N)CC1,7.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x177640580>,True,7,441.47800000000024,4.352780000000004,0,5,75.45,0.6385317685207279
4604,CHEMBL6059482,C[C@@H]1CC[C@@H](Oc2cc(OC3CC3)ccn2)CN1C(=O)c1ccccc1-n1nccn1,7.818156412055227,<rdkit.Chem.rdchem.Mol object at 0x177640890>,True,6,419.48500000000007,3.2756000000000016,0,6,82.37,0.6098902149203677
4611,CHEMBL5872823,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1C,8.013228265733755,<rdkit.Chem.rdchem.Mol object at 0x177640ba0>,True,5,407.4740000000001,3.051420000000001,0,6,82.37,0.6465425232498397
4616,CHEMBL5750271,C[C@@H]1CC[C@@H](Oc2cc(OCF)ccn2)CN1C(=O)c1ccccc1-n1nccn1,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x177640dd0>,True,6,411.43700000000007,3.0402000000000013,0,6,82.37,0.6201454717266969
4619,CHEMBL5865769,C[C@@H]1CC[C@@H](Oc2cc(OC(F)F)ccn2)CN1C(=O)c1ccccc1C1(C#N)CC1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x177640f20>,True,6,427.4510000000002,4.310280000000003,0,5,75.45,0.6867623365214011
4621,CHEMBL5805633,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccsc3-c3ncccn3)C2)c1,7.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x177641000>,True,5,410.4990000000001,3.6808000000000023,0,7,77.44000000000001,0.6385524071327958
4622,CHEMBL5897644,COc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccsc3-n3nccn3)C2)c1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x177641070>,True,5,399.47600000000006,2.804500000000001,0,7,82.37,0.6561406591589575
4625,CHEMBL5743723,CCOc1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccsc3-n3nccn3)C2)c1,7.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x1776411c0>,True,6,413.50300000000004,3.194600000000002,0,7,82.37,0.6172301922212158
4686,CHEMBL5985456,C[C@@H]1CCC(c2nc(Br)co2)CN1C(=O)c1ccccc1-n1nccn1,6.860120913598763,<rdkit.Chem.rdchem.Mol object at 0x177641fc0>,True,3,416.2790000000001,3.4261000000000017,0,5,77.05,0.6540867425309876
4689,CHEMBL5803169,C[C@@H]1CC[C@@H](c2nc(C3CC3)co2)CN1C(=O)c1ccccc1-n1nccn1,7.327902142064283,<rdkit.Chem.rdchem.Mol object at 0x1776420a0>,True,4,377.448,3.541000000000002,0,5,77.05,0.6949348802911156
4701,CHEMBL5943328,C[C@@H]1CC[C@@H](c2nc(C(C)(C)C)co2)CN1C(=O)c1ccccc1-n1nccn1,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x1776423b0>,True,3,393.49100000000004,3.9611000000000036,0,5,77.05,0.6730396333722929
4707,CHEMBL5934247,CCOc1ncccc1C(=O)N1C[C@H](c2nc(C(C)(C)O)c(C)o2)CC[C@H]1C,6.527243550682788,<rdkit.Chem.rdchem.Mol object at 0x177642570>,True,5,387.4800000000002,3.412420000000002,1,6,88.69,0.8456767811659651
4708,CHEMBL5899439,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3cccc4ccnn34)C2)nc1C(C)(C)O,6.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x1776425e0>,True,3,382.4640000000001,3.2664200000000023,1,5,83.87,0.7515756162949837
4713,CHEMBL6040382,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3OC(F)(F)F)C2)nc1C(C)(C)O,7.85078088734462,<rdkit.Chem.rdchem.Mol object at 0x177642730>,True,4,426.4350000000001,4.517320000000005,1,5,75.80000000000001,0.7782355077395264
4714,CHEMBL6028198,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3OC(C)C)C2)nc1C(C)(C)O,7.690369832574102,<rdkit.Chem.rdchem.Mol object at 0x1776427a0>,True,5,400.5190000000002,4.4059200000000045,1,5,75.80000000000001,0.8046964977671449
4715,CHEMBL5881512,COc1ccccc1C(=O)N1C[C@H](c2nc(C(C)(C)O)c(C)o2)CC[C@H]1C,7.531652669587842,<rdkit.Chem.rdchem.Mol object at 0x177642810>,True,4,372.46500000000015,3.6273200000000028,1,5,75.8,0.8869128099742876
4717,CHEMBL5861235,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3nc(Cl)sc3C(C)C)C2)nc1C(C)(C)O,6.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x177642880>,True,4,425.9820000000002,4.852020000000006,1,6,79.46000000000001,0.7566428054473792
4723,CHEMBL5910130,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3cccnc3OCC(F)F)C2)nc1C(C)(C)O,7.85078088734462,<rdkit.Chem.rdchem.Mol object at 0x177642b20>,True,6,423.46000000000015,3.6576200000000028,1,6,88.69000000000001,0.7629314120469666
4724,CHEMBL5893762,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3cccnc3OCC(F)(F)F)C2)nc1C(C)(C)O,7.756961951313706,<rdkit.Chem.rdchem.Mol object at 0x177642b90>,True,5,441.45000000000016,3.9548200000000038,1,6,88.69000000000001,0.7558622278777694
4725,CHEMBL5825455,Cc1oc([C@@H]2CC[C@@H](C)N(C(=O)c3cccnc3OC(C)C)C2)nc1C(C)(C)O,7.530177984021837,<rdkit.Chem.rdchem.Mol object at 0x177642c00>,True,5,401.5070000000002,3.8009200000000027,1,6,88.69000000000001,0.8197043950676182
4726,CHEMBL5921547,COCCc1ccccc1C(=O)N1C[C@H](c2nc(C(C)(C)O)c(C)o2)CC[C@H]1C,7.2441251443275085,<rdkit.Chem.rdchem.Mol object at 0x177642c70>,True,6,400.5190000000002,3.8076200000000027,1,5,75.8,0.7980012955543624
4756,CHEMBL5998059,C[C@@H]1CC[C@@H](c2ncc(C3CCC3)o2)CN1C(=O)c1ccccc1-n1nccn1,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x177643530>,True,4,391.475,3.9311000000000025,0,5,77.05,0.6733703618210489
4757,CHEMBL5915370,C[C@@H]1CC[C@@H](c2ncc(C3CC3)o2)CN1C(=O)c1ccccc1-n1nccn1,7.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x1776435a0>,True,4,377.448,3.541000000000002,0,5,77.05,0.6949348802911156
4759,CHEMBL5872620,CCn1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)cn1,6.856985199745905,<rdkit.Chem.rdchem.Mol object at 0x177643610>,True,4,364.4530000000001,2.8920000000000012,0,4,68.84,0.7137618793891327
4760,CHEMBL6040074,CC(C)n1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)cn1,7.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x177643680>,True,4,378.4800000000001,3.453000000000002,0,4,68.84,0.6972051203053167
4761,CHEMBL5763981,C[C@@H]1CC[C@@H](c2cnn(CC3CC3)c2)CN1C(=O)c1ccccc1-n1nccn1,6.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x1776436f0>,True,5,390.49100000000004,3.2821000000000016,0,4,68.84,0.6704013265083771
4762,CHEMBL5944974,C[C@@H]1CC[C@@H](c2cnn(C3CCCC3)c2)CN1C(=O)c1ccccc1-n1nccn1,7.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x177643760>,True,4,404.51800000000003,3.987200000000003,0,4,68.84,0.6593714045815934
4763,CHEMBL5824208,C[C@@H]1CC[C@@H](c2cnn(CC(F)(F)F)c2)CN1C(=O)c1ccccc1-n1nccn1,7.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x1776437d0>,True,4,418.42300000000006,3.434400000000002,0,4,68.84,0.6510725963431248
4764,CHEMBL5903715,C[C@@H]1CC[C@@H](c2cnn(CC(F)F)c2)CN1C(=O)c1ccccc1-n1nccn1,6.73754891026957,<rdkit.Chem.rdchem.Mol object at 0x177643840>,True,5,400.43300000000005,3.1372000000000018,0,4,68.84,0.6599000136779999
4766,CHEMBL6041900,C[C@@H]1CC[C@@H](c2cnn(C3CCC3)c2)CN1C(=O)c1ccccc1-n1nccn1,7.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x177643920>,True,4,390.49100000000004,3.597100000000003,0,4,68.84,0.682565621071562
4768,CHEMBL6025374,C[C@@H]1CC[C@@H](c2cnn(CC(C)(C)O)c2)CN1C(=O)c1ccccc1-n1nccn1,6.705533773838407,<rdkit.Chem.rdchem.Mol object at 0x177643990>,True,5,408.5060000000001,2.6430000000000007,1,5,89.07000000000001,0.701064000767579
4769,CHEMBL6028131,C[C@@H]1CC[C@@H](c2cnn(C3CC3)c2)CN1C(=O)c1ccccc1-n1nccn1,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x177643a00>,True,4,376.464,3.2070000000000016,0,4,68.84,0.7011237913541329
4770,CHEMBL5876312,CC(C)n1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccsc3-n3nccn3)C2)cn1,6.521433504406157,<rdkit.Chem.rdchem.Mol object at 0x177643a70>,True,4,384.50900000000007,3.5145000000000026,0,5,68.84,0.6901547580538732
4771,CHEMBL6056070,CC(C)n1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccsc3-c3ncccn3)C2)cn1,6.809668301829708,<rdkit.Chem.rdchem.Mol object at 0x177643ae0>,True,4,395.5320000000001,4.390800000000004,0,5,63.910000000000004,0.6571126133944857
4773,CHEMBL5743304,CC(C)n1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccc(F)cc3-n3nccn3)C2)cn1,6.94692155651658,<rdkit.Chem.rdchem.Mol object at 0x177643b50>,True,4,396.4700000000001,3.592100000000002,0,4,68.84,0.6758114146828053
4774,CHEMBL5817605,CC(C)n1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3ncnn3)C2)cn1,6.586700235918748,<rdkit.Chem.rdchem.Mol object at 0x177643bc0>,True,4,379.4680000000001,2.8480000000000016,0,5,81.73,0.6961373853433531
4775,CHEMBL5810739,CCN(CCc1cc(C(C)(C)O)ccn1)C(=O)c1ccccc1-n1nccn1,7.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x177643c30>,True,7,379.46400000000006,2.594500000000001,1,5,84.14,0.6820871793276541
4776,CHEMBL5912413,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1-n1nccn1,7.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x177643ca0>,True,7,379.464,2.594500000000001,1,5,84.14,0.6820871793276542
4777,CHEMBL5740204,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1cccnc1OC(C)C,6.876148359032914,<rdkit.Chem.rdchem.Mol object at 0x177643d10>,True,8,371.48100000000005,3.1960000000000015,1,5,75.55,0.7711554865815025
4778,CHEMBL5877394,CCOc1ncccc1C(=O)N(CC)CCc1cccc(C(C)(C)O)n1,6.686132779630847,<rdkit.Chem.rdchem.Mol object at 0x177643d80>,True,8,357.45400000000006,2.8075000000000014,1,5,75.55,0.7861450300458953
4779,CHEMBL5929181,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1OC(F)F,6.707743928643524,<rdkit.Chem.rdchem.Mol object at 0x177643df0>,True,8,378.419,3.6152000000000024,1,4,62.66,0.7621979044500167
4780,CHEMBL5943795,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1OC(F)(F)F,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x177643e60>,True,7,396.409,3.9124000000000034,1,4,62.66,0.7708414714001602
4781,CHEMBL5909112,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1cccnc1OCC(F)F,7.022276394711152,<rdkit.Chem.rdchem.Mol object at 0x177643ed0>,True,9,393.434,3.0527000000000015,1,5,75.55,0.7087358967046271
4782,CHEMBL5856433,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1cccnc1OCC(F)(F)F,7.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x177643f40>,True,8,411.42400000000004,3.3499000000000025,1,5,75.55,0.7211164658813849
4783,CHEMBL5885117,CCOc1ccccc1C(=O)N(CC)CCc1cccc(C(C)(C)O)n1,7.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x177680040>,True,8,356.466,3.4125000000000028,1,4,62.66,0.7872149455079509
4784,CHEMBL5770340,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1-n1cccn1,7.180456064458132,<rdkit.Chem.rdchem.Mol object at 0x1776800b0>,True,7,378.476,3.1995000000000013,1,4,71.25,0.6853197654574169
4785,CHEMBL5891715,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccc(F)cc1-n1nccn1,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x177680120>,True,7,397.454,2.733600000000001,1,5,84.14,0.6627322968600811
4786,CHEMBL6015066,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1cccnc1-c1ccccc1,6.987162775294828,<rdkit.Chem.rdchem.Mol object at 0x177680190>,True,7,389.499,4.075800000000004,1,4,66.32,0.6612980765794806
4787,CHEMBL6055484,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1C1CC1,7.366531544420414,<rdkit.Chem.rdchem.Mol object at 0x177680200>,True,7,352.47800000000007,3.891200000000003,1,3,53.43,0.8223354042858613
4788,CHEMBL6017361,CCCc1ccccc1C(=O)N(CC)CCc1cccc(C(C)(C)O)n1,6.982966660701219,<rdkit.Chem.rdchem.Mol object at 0x177680270>,True,8,354.494,3.9663000000000044,1,3,53.43000000000001,0.7803724713365237
4789,CHEMBL5741269,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1OCC(F)(F)F,6.583359492661719,<rdkit.Chem.rdchem.Mol object at 0x1776802e0>,True,8,410.43600000000004,3.954900000000003,1,4,62.66,0.7158010225572488
4790,CHEMBL5881166,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1CC(F)(F)F,6.950781977329818,<rdkit.Chem.rdchem.Mol object at 0x177680350>,True,7,394.437,4.118600000000003,1,3,53.43,0.7687132121427644
4791,CHEMBL5893761,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccc(OC)nc1C1CC1,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x1776803c0>,True,8,383.49200000000013,3.294800000000002,1,5,75.55,0.7569555091342237
4792,CHEMBL5786431,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1OCC(F)F,6.866461091629782,<rdkit.Chem.rdchem.Mol object at 0x177680430>,True,9,392.446,3.657700000000003,1,4,62.66,0.7075221514586445
4793,CHEMBL5899344,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1CC(F)F,6.847711655616943,<rdkit.Chem.rdchem.Mol object at 0x1776804a0>,True,8,376.447,3.8214000000000032,1,3,53.43,0.7619974350654746
4794,CHEMBL5881200,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1cccnc1-n1cccn1,7.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x177680510>,True,7,379.464,2.594500000000001,1,5,84.14,0.6820871793276542
4795,CHEMBL5786203,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1C1CCC1,7.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x177680580>,True,7,366.5050000000001,4.281300000000003,1,3,53.43,0.795566574877512
4797,CHEMBL5766575,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1N1CCCC1,7.055517327849832,<rdkit.Chem.rdchem.Mol object at 0x1776805f0>,True,7,381.52000000000015,3.6140000000000025,1,4,56.67,0.7959324086226195
4799,CHEMBL5995262,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1C1CC1(F)F,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x1776806d0>,True,7,388.458,4.136400000000004,1,3,53.43,0.7757525539084633
4800,CHEMBL5897879,CCN(CCc1cccc(C(C)(C)O)n1)C(=O)c1ccccc1-c1ncccn1,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x177680740>,True,7,390.487,3.4708000000000023,1,5,79.21,0.6681997035083448
4801,CHEMBL5893840,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1-n1nccn1,7.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x1776807b0>,True,7,379.46400000000006,2.594500000000001,1,5,84.14,0.6820871793276541
4802,CHEMBL5831891,CCN(CCc1ccnc(C(C)(C)O)c1)C(=O)c1ccccc1-n1nccn1,6.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x177680820>,True,7,379.46400000000006,2.594500000000001,1,5,84.14,0.6820871793276541
4803,CHEMBL5823250,CCN(CCc1cncc(Br)c1)C(=O)c1ccccc1-n1nccn1,6.818156412055227,<rdkit.Chem.rdchem.Mol object at 0x177680890>,True,6,400.2800000000001,3.1296000000000017,0,4,63.910000000000004,0.6379909951133179
4806,CHEMBL5850418,CCN(CCc1ncc(Br)cn1)C(=O)c1ccccc1-n1nccn1,7.0655015487564325,<rdkit.Chem.rdchem.Mol object at 0x1776809e0>,True,6,401.2680000000001,2.5246000000000004,0,5,76.80000000000001,0.6346140289096455
